CTG	Sân bay Rafael Núñez	Rafael Núñez International Airport	CTG	Cartagena	Cartagena	CO	Colombia	Colombia
CTL	Sân bay Charleville	Charleville Airport	CTL	Charleville	Charleville	AU	Úc	Australia
CTS	Sân bay Chitose	Chitose International Airport	SPK	Sapporo	Sapporo	JP	Nhật bản	Japan
CTU	Sân bay Chengdu Shuangliu	Chengdu Shuangliu International Airport	CTU	Thành Đô	Chengdu	CN	Trung Quốc	China
CUC	Sân bay Camilo Daza	Camilo Daza International Airport	CUC	Cucuta	Cucuta	CO	Colombia	Colombia
CUE	Sân bay Mariscal Lamar	Mariscal Lamar Airport	CUE	Cuenca	Cuenca	EC	Ecuador	Ecuador
CUF	Sân bay Levaldigi	Levaldigi Airport	CUF	Cuneo	Cuneo	IT	Ý	Italy
CUL	Sân bay Federal de Bachigualato	Federal de Bachigualato International Airport	CUL	Culiacan	Culiacan	MX	Mê hi cô	MEXICO
CUN	Sân bay Cancún	Cancún International Airport	CUN	Cancun	Cancun	MX	Mê hi cô	MEXICO
CUQ	Sân bay Coen	Coen Airport	CUQ	Coen	Coen	AU	Úc	Australia
CUR	Curacao	Curacao	CUR	Curacao	Curacao	AN	Netherland Antilles	Netherland Antilles
CUU	Sân bay General Roberto Fierro Villalobos	General Roberto Fierro Villalobos International Ai	CUU	Chihuahua	Chihuahua	MX	Mê hi cô	MEXICO
CUZ	Sân bay Alejandro Velasco Astete	Alejandro Velasco Astete International Airport	CUZ	Cuzco	Cuzco	PE	Peru	Peru
CVG	Sân bay Cincinnati	Cincinnati Airport	CVG	Cincinnati	Cincinnati	US	Hoa kỳ	United States
CVM	Sân bay General Pedro J. Méndez National	General Pedro J. Méndez National Airport	CVM	Ciudad Victoria	Ciudad Victoria	MX	Mê hi cô	MEXICO
CVN	Sân bay Clovis Municipal	Clovis Municipal Airport	CVN	Clovis	Clovis	US	Hoa kỳ	United States
CVQ	Sân bay Carnarvon	Carnarvon Airport	CVQ	Carnarvon	Carnarvon	AU	Úc	Australia
CVU	Sân bay Corvo Island	Corvo Island Airport	CVU	Corvo Island	Corvo Island	PT	Bồ đào nha	Portugal
CWA	Sân bay Central Wisconsin	Central Wisconsin Airport	AUW	Wausau	Wausau	US	Hoa kỳ	United States
CWB	Sân bay Afonso Pena	Afonso Pena International Airport	CWB	Curitiba	Curitiba	BR	Bra xin	Brazil
CWC	Sân bay Chernovtsy	Chernovtsy Airport	CWC	Chernovtsy	Chernovtsy	UA	U-krai-na	Ukraine
CWL	Sân bay Cardiff	Cardiff Airport	CWL	Cardiff	Cardiff	GB	Anh quốc	United Kingdom
CXH	Vancouver Harbour Water Aerodrome	Vancouver Harbour Water Aerodrome	YVR	Vancouver	Vancouver	CA	Canada	Canada
CXI	Sân bay Cassidy	Cassidy International Airport	CXI	Christmas Island	Christmas Island	KI	Kiribati	Kiribati
CXJ	Aeroporto Hugo Cantergiani	Aeroporto Hugo Cantergiani	CXJ	Caxias Do Sul	Caxias Do Sul	BR	Bra xin	Brazil
CXR	Sân bay Cam Ranh	Cam Ranh Airport	NHA	Nha Trang	Nha Trang	VN	Việt Nam	Vietnam
CYB	Sân bay Gerrard Smith	Gerrard Smith International Airport	CYB	Cayman Brac	Cayman Brac	KY	Cayman Islands	Cayman Islands
CYO	Sân bay Vilo Acuña	Vilo Acuña Airport	CYO	Cayo Largo Del Sur	Cayo Largo Del Sur	CU	Cuba	Cuba
CYS	Sân bay Cheyenne Regional	Cheyenne Regional Airport	CYS	Cheyenne	Cheyenne	US	Hoa kỳ	United States
CZL	Sân bay Mohamed Boudiaf	Mohamed Boudiaf International Airport	CZL	Constantine	Constantine	DZ	An giê ri	Algeria
CZM	Sân bay Cozumel	Cozumel International Airport	CZM	Cozumel	Cozumel	MX	Mê hi cô	MEXICO
CZS	Sân bay Cruzeiro do Sul	Cruzeiro do Sul International Airport	CZS	Cruzeiro Do Sul	Cruzeiro Do Sul	BR	Bra xin	Brazil
CZX	Sân bay Changzhou Benniu	Changzhou Benniu Airport	CZX	Thường Châu	Changzhou	CN	Trung Quốc	China
